HR,HR_Confidence,IBI,IBI_Confidence
80.332916,99.999924,0.0,0
80.288902,99.999924,0.0,0
80.247093,99.999924,0.0,0
80.147095,99.999924,742.989441,100
80.052094,99.999924,0.0,0
79.961838,99.999924,0.0,0
79.876099,99.999924,0.0,0
79.794647,99.999924,0.0,0
79.71727,99.999924,0.0,0
79.643761,99.999924,0.0,0
79.573929,99.999924,0.0,0
79.507584,99.999924,0.0,0
79.444557,99.999924,0.0,0
79.384682,99.999924,0.0,0
79.327797,99.999924,0.0,0
79.273758,99.999924,0.0,0
79.22242,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,745.39209,25
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,749.183899,50
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.173653,99.999924,0.0,0
79.273651,99.999924,675.702332,100
79.368652,99.999924,0.0,0
79.4589,99.999924,0.0,0
79.54464,99.999924,0.0,0
79.626091,99.999924,0.0,0
79.703468,99.999924,0.0,0
79.776978,99.999924,0.0,0
79.846809,99.999924,0.0,0
79.913155,99.999924,0.0,0
79.976181,99.999924,0.0,0
80.036057,99.999924,0.0,0
80.092941,99.999924,0.0,0
80.14698,99.999924,0.0,0
80.198318,99.999924,0.0,0
80.247086,99.999924,0.0,0
80.293419,99.999924,0.0,0
80.337433,99.999924,0.0,0
80.379242,99.999924,0.0,0
80.418961,99.999924,0.0,0
80.456696,99.999924,0.0,0
80.556694,99.999924,746.534241,100
80.651695,99.999924,0.0,0
80.741943,99.999924,0.0,0
80.827675,99.999924,0.0,0
80.909126,99.999924,0.0,0
80.986504,99.999924,0.0,0
81.060013,99.999924,0.0,0
81.129845,99.999924,0.0,0
81.196182,99.999924,0.0,0
81.259209,99.999924,0.0,0
81.319084,99.999924,0.0,0
81.375961,99.999924,0.0,0
81.429993,99.999924,0.0,0
81.481323,99.999924,0.0,0
81.53009,99.999924,0.0,0
81.576416,99.999924,0.0,0
81.62043,99.999924,0.0,0
81.662239,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,927.334412,25
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,468.610291,25
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,1121.59021,25
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,1200.717529,25
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,759.238892,25
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,687.101074,50
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.701958,99.999924,0.0,0
81.78688,99.999924,736.749329,100
81.867554,99.999924,0.0,0
81.944199,99.999924,0.0,0
82.017006,99.999924,0.0,0
82.086174,99.999924,0.0,0
82.151886,99.999924,0.0,0
82.21431,99.999924,0.0,0
82.273613,99.999924,0.0,0
82.329956,99.999924,0.0,0
82.383476,99.999924,0.0,0
82.434326,99.999924,0.0,0
82.482628,99.999924,0.0,0
82.528519,99.999924,0.0,0
82.572113,99.999924,0.0,0
82.613525,99.999924,0.0,0
82.65287,99.999924,0.0,0
82.690247,99.999924,0.0,0
82.725754,99.999924,0.0,0
82.759483,99.999924,0.0,0
82.791527,99.999924,0.0,0
82.821968,99.999924,0.0,0
82.850891,99.999924,0.0,0
82.878365,99.999924,0.0,0
82.904465,99.999924,0.0,0
82.92926,99.999924,0.0,0
82.95282,99.999924,0.0,0
82.975197,99.999924,0.0,0
82.99646,99.999924,0.0,0
83.016655,99.999924,0.0,0
83.035843,99.999924,0.0,0
83.05407,99.999924,0.0,0
83.071388,99.999924,0.0,0
83.087837,99.999924,0.0,0
83.103462,99.999924,0.0,0
83.118309,99.999924,0.0,0
83.132416,99.999924,0.0,0
83.145813,99.999924,0.0,0
83.158539,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,1491.498779,25
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,741.153931,25
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,746.972229,50
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,774.330933,25
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,688.039856,50
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.170631,99.999924,0.0,0
83.089706,99.999924,756.240234,100
83.012825,99.999924,0.0,0
82.939789,99.999924,0.0,0
82.870407,99.999924,0.0,0
82.804489,99.999924,0.0,0
82.741867,99.999924,0.0,0
82.682381,99.999924,0.0,0
82.62587,99.999924,0.0,0
82.572182,99.999924,0.0,0
82.521179,99.999924,0.0,0
82.472725,99.999924,0.0,0
82.426697,99.999924,0.0,0
82.382965,99.999924,0.0,0
82.341423,99.999924,0.0,0
82.301956,99.999924,0.0,0
82.264465,99.999924,0.0,0
82.228844,99.999924,0.0,0
82.195007,99.999924,0.0,0
82.162865,99.999924,0.0,0
82.132324,99.999924,0.0,0
82.049019,99.999924,766.335144,100
81.969879,99.999924,0.0,0
81.894699,99.999924,0.0,0
81.82328,99.999924,0.0,0
81.755432,99.999924,0.0,0
81.690971,99.999924,0.0,0
81.629738,99.999924,0.0,0
81.571564,99.999924,0.0,0
81.516296,99.999924,0.0,0
81.463799,99.999924,0.0,0
81.413925,99.999924,0.0,0
81.366547,99.999924,0.0,0
81.321533,99.999924,0.0,0
81.27877,99.999924,0.0,0
81.238144,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,765.531372,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,1416.741455,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,739.275085,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,715.92981,50
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,1473.123535,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,815.329834,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,704.388733,50
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,1419.331543,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,724.356506,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,768.38208,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,763.170044,50
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,1568.687378,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,767.065552,25
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,678.157166,50
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.199554,99.999924,0.0,0
81.228157,99.999924,750.034973,100
81.255333,99.999924,0.0,0
81.281151,99.999924,0.0,0
81.305679,99.999924,0.0,0
81.328979,99.999924,0.0,0
81.351112,99.999924,0.0,0
81.372139,99.999924,0.0,0
81.392113,99.999924,0.0,0
81.411095,99.999924,0.0,0
81.429123,99.999924,0.0,0
81.446251,99.999924,0.0,0
81.462524,99.999924,0.0,0
81.477982,99.999924,0.0,0
81.492668,99.999924,0.0,0
81.506622,99.999924,0.0,0
81.519875,99.999924,0.0,0
81.532463,99.999924,0.0,0
81.492653,99.999924,773.128906,100
81.454834,99.999924,0.0,0
81.4189,99.999924,0.0,0
81.384766,99.999924,0.0,0
81.352341,99.999924,0.0,0
81.321533,99.999924,0.0,0
81.292267,99.999924,0.0,0
81.264465,99.999924,0.0,0
81.238052,99.999924,0.0,0
81.212959,99.999924,0.0,0
81.189125,99.999924,0.0,0
81.166481,99.999924,0.0,0
81.144966,99.999924,0.0,0
81.124527,99.999924,0.0,0
81.10511,99.999924,0.0,0
81.086662,99.999924,0.0,0
81.069138,99.999924,0.0,0
81.05249,99.999924,0.0,0
81.036674,99.999924,0.0,0
81.021652,99.999924,0.0,0
81.007378,99.999924,0.0,0
80.99382,99.999924,0.0,0
80.942116,99.999924,769.046631,100
80.892998,99.999924,0.0,0
80.846336,99.999924,0.0,0
80.802002,99.999924,0.0,0
80.759888,99.999924,0.0,0
80.719879,99.999924,0.0,0
80.68187,99.999924,0.0,0
80.64576,99.999924,0.0,0
80.611458,99.999924,0.0,0
80.578873,99.999924,0.0,0
80.547913,99.999924,0.0,0
80.518501,99.999924,0.0,0
80.490562,99.999924,0.0,0
80.46402,99.999924,0.0,0
80.438805,99.999924,0.0,0
80.414848,99.999924,0.0,0
80.39209,99.999924,0.0,0
80.370468,99.999924,0.0,0
80.34539,99.999924,754.234924,100
80.321564,99.999924,0.0,0
80.298927,99.999924,0.0,0
80.277428,99.999924,0.0,0
80.257004,99.999924,0.0,0
80.237602,99.999924,0.0,0
80.21917,99.999924,0.0,0
80.20166,99.999924,0.0,0
80.18502,99.999924,0.0,0
80.169212,99.999924,0.0,0
80.154198,99.999924,0.0,0
80.139931,99.999924,0.0,0
80.126381,99.999924,0.0,0
80.11351,99.999924,0.0,0
80.10128,99.999924,0.0,0
80.089661,99.999924,0.0,0
80.078621,99.999924,0.0,0
80.068138,99.999924,0.0,0
80.058174,99.999924,0.0,0
79.958176,99.999924,804.358398,100
79.863174,99.999924,0.0,0
79.772926,99.999924,0.0,0
79.687187,99.999924,0.0,0
79.605736,99.999924,0.0,0
79.528358,99.999924,0.0,0
79.454849,99.999924,0.0,0
79.385017,99.999924,0.0,0
79.318672,99.999924,0.0,0
79.255646,99.999924,0.0,0
79.19577,99.999924,0.0,0
79.138885,99.999924,0.0,0
79.084846,99.999924,0.0,0
79.033508,99.999924,0.0,0
78.984741,99.999924,0.0,0
78.938408,99.999924,0.0,0
78.894394,99.999924,0.0,0
78.852585,99.999924,0.0,0
78.812866,99.999924,0.0,0
78.775131,99.999924,0.0,0
78.739281,99.999924,0.0,0
78.705223,99.999924,0.0,0
78.672867,99.999924,0.0,0
78.572861,99.999924,847.864319,100
78.477859,99.999924,0.0,0
78.387604,99.999924,0.0,0
78.301865,99.999924,0.0,0
78.220413,99.999924,0.0,0
78.143036,99.999924,0.0,0
78.069527,99.999924,0.0,0
77.999687,99.999924,0.0,0
77.933342,99.999924,0.0,0
77.870316,99.999924,0.0,0
77.81044,99.999924,0.0,0
77.753555,99.999924,0.0,0
77.699516,99.999924,0.0,0
77.648178,99.999924,0.0,0
77.599411,99.999924,0.0,0
77.553078,99.999924,0.0,0
77.509064,99.999924,0.0,0
77.467247,99.999924,0.0,0
77.38401,99.999924,788.609253,100
77.304932,99.999924,0.0,0
77.229805,99.999924,0.0,0
77.15844,99.999924,0.0,0
77.090637,99.999924,0.0,0
77.02623,99.999924,0.0,0
76.965042,99.999924,0.0,0
76.906914,99.999924,0.0,0
76.851692,99.999924,0.0,0
76.799232,99.999924,0.0,0
76.74939,99.999924,0.0,0
76.702042,99.999924,0.0,0
76.657059,99.999924,0.0,0
76.614326,99.999924,0.0,0
76.57373,99.999924,0.0,0
76.535164,99.999924,0.0,0
76.498528,99.999924,0.0,0
76.463722,99.999924,0.0,0
76.430656,99.999924,0.0,0
76.399246,99.999924,0.0,0
76.380104,99.999924,758.649292,100
76.361916,99.999924,0.0,0
76.344635,99.999924,0.0,0
76.328224,99.999924,0.0,0
76.31263,99.999924,0.0,0
76.297813,99.999924,0.0,0
76.283745,99.999924,0.0,0
76.270378,99.999924,0.0,0
76.257675,99.999924,0.0,0
